ID,Locality,PricePr,Tenement building,Venue of the sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition,Type,Subtype
10226244,oostende,149950€,No,,,26.0,Installed,No,,,,,,,2.0,,Good,apartment,flat-studio
10001321,oostende,175000€,No,,,40.0,Installed,Yes,,,,,,,,,Just renovated,apartment,flat-studio
10237886,middelkerke,165000€,No,,,46.0,Hyper equipped,,,Yes,,,,,,,Just renovated,apartment,flat-studio
10237062,oostende,139000€,No,,1.0,38.0,Installed,,,,3.0,,,,1.0,,Good,apartment,flat-studio
10312221,knokke-heist,295000€,No,,,,Installed,No,,,5.0,,,,1.0,,As new,apartment,flat-studio
10304168,de-haan,310000€,No,,,38.0,,,,,16.0,,,,1.0,,,apartment,flat-studio
10300933,de-haan,310000€,No,,,38.0,,,,,16.0,,,,1.0,,,apartment,flat-studio
10268174,knokke-heist,385000€,No,,1.0,44.0,,No,,,,,,,2.0,,Good,apartment,flat-studio
10300535,torhout,115000€,No,,1.0,,Installed,No,,,,,,,,,As new,apartment,flat-studio
10247592,blankenberge,105000€,No,,,41.0,Installed,No,,,,,,,2.0,,Good,apartment,flat-studio
10154440,blankenberge,115000€,No,,,30.0,,Yes,,,,Yes,,,,,As new,apartment,flat-studio
10154441,blankenberge,119500€,No,,,30.0,Installed,Yes,,,,,,,,,As new,apartment,flat-studio
10111851,westende,152500€,No,,,28.0,,Yes,,Yes,,,,,,,,apartment,flat-studio
9440034,brugge,105000€,No,,1.0,23.0,Installed,Yes,,,,,,,,,As new,apartment,flat-studio
9890099,sint-michiels,129000€,No,,,40.0,,Yes,,,,Yes,,,,,,apartment,flat-studio
10244515,oostende,160000€,No,,,,Installed,Yes,,,2.0,,,,2.0,,Good,apartment,flat-studio
10303006,blankenberge,200000€,No,,1.0,49.0,,Yes,,,,,,,2.0,,Good,apartment,flat-studio
9776766,middelkerke-westende,170000€,No,,1.0,30.0,Hyper equipped,No,,,,,,,2.0,,,apartment,flat-studio
10193892,oostende,179500€,No,,,,,,,,,,,,,,As new,apartment,flat-studio
9981914,zeebrugge,€,No,,,,,Yes,,,,,,,2.0,,Good,apartment,flat-studio
10222344,knokke-heist,175000€,No,,,41.0,,No,,,,,,,2.0,,,apartment,flat-studio
9899941,oostende,145000€,No,,,43.0,Sei equipped,No,,,5.0,,,,,,To be done up,apartment,flat-studio
10277286,oostende,139800€,No,,1.0,47.0,Not installed,No,,,4.0,,,,2.0,,To be done up,apartment,flat-studio
9757792,oostende,299000€,No,,2.0,62.0,Installed,No,,,22.0,,,,4.0,,,apartment,flat-studio
10285227,knokke-heist,399000€,No,,1.0,40.0,,,,,,,,,,,,apartment,flat-studio
10227800,westende,110000€,No,,,30.0,Sei equipped,Yes,,,3.0,,,,3.0,,Good,apartment,flat-studio
10010156,middelkerke,110000€,No,,,28.0,Installed,No,,Yes,,,,,2.0,,Good,apartment,flat-studio
10260061,blankenberge,115000€,No,,,38.0,,Yes,,Yes,,,,,2.0,,Good,apartment,flat-studio
10035094,wenduine,155000€,No,,1.0,40.0,Installed,Yes,,,,,,,,,Good,apartment,flat-studio
10247838,middelkerke,160000€,No,,,28.0,,Yes,,Yes,,,,,,,Just renovated,apartment,flat-studio
10131517,oostende,165000€,No,,,40.0,USA installed,,40.0,Yes,,,,,,,Good,apartment,flat-studio
10301474,middelkerke,180000€,No,,,47.0,,,,Yes,,,,,,,To renovate,apartment,flat-studio
10237754,blankenberge,109000€,No,,1.0,32.0,USA installed,No,,,4.0,,,,,,Good,apartment,flat-studio
9899606,oostende,175000€,No,,,42.0,Installed,No,,,6.0,,,,4.0,,Good,apartment,flat-studio
10147710,bredene,129000€,No,,,38.0,Hyper equipped,Yes,,Yes,,,,,2.0,,Good,apartment,flat-studio
10231126,oostende,189000€,No,,,40.0,Not installed,No,,,,,,,,,,apartment,flat-studio
10227028,knokke,365000€,No,,,32.0,,,,,,,,,,,As new,apartment,flat-studio
10053130,wenduine,139500€,No,,,40.0,Installed,,,,,,,,,,As new,apartment,flat-studio
10093720,middelkerke,185000€,No,,,33.0,,No,,,3.0,,,,2.0,,Good,apartment,flat-studio
9988058,oostende,167500€,No,,,43.0,,No,,,,,,,2.0,,Good,apartment,flat-studio
9013319,oostende,178000€,No,,,37.0,,Yes,,Yes,,,,,2.0,,As new,apartment,flat-studio
10105430,oostende,149000€,No,,,36.0,,Yes,,Yes,,,,,,,,apartment,flat-studio
10277755,oostende,229000€,No,,,43.0,,,,Yes,,,,,,,,apartment,flat-studio
10022738,blankenberge,135000€,No,,,35.0,Installed,No,,,,,,,2.0,,,apartment,flat-studio
7977213,oostende,399000€,No,,3.0,,Installed,Yes,,Yes,,,,,2.0,,As new,apartment,flat-studio
10313295,westende,124500€,No,,,38.0,Sei equipped,Yes,,,,,,,2.0,,Good,apartment,flat-studio
9863940,blankenberge,110000€,No,,,,Sei equipped,No,,,,,,,2.0,,Good,apartment,flat-studio
10289420,oostende,109000€,No,,,32.0,,No,,,,,,,,,,apartment,flat-studio
9877092,blankenberge,119000€,No,,,,,,,,,,,,,,,apartment,flat-studio
10289692,knokke-heist,129000€,No,,,25.0,,Yes,,Yes,,,,,2.0,,,apartment,flat-studio
10093067,knokke-heist,270000€,No,,,22.0,,,,,,,,,,,,apartment,flat-studio
9792973,oostende,115000€,No,,1.0,,,,,,,,,,1.0,,Good,apartment,flat-studio
10291828,blankenberge,110000€,No,,,,,,,,,,,,,,,apartment,flat-studio
10154043,middelkerke,225000€,No,,,39.0,Installed,Yes,,,,,,,2.0,,Good,apartment,flat-studio
9852903,knokke,319000€,No,,,32.0,,,,Yes,,,,,,,Just renovated,apartment,flat-studio
9863938,blankenberge,105000€,No,,,,,No,,,,,,,,,,apartment,flat-studio
9320101,middelkerke,115000€,No,,1.0,,,Yes,,,,,,,,,,apartment,flat-studio
8776404,heist-aan-zee,169000€,No,,,,,,,,,,,,,,,apartment,flat-studio
9774818,knokke,205000€,No,,,28.0,Installed,No,,,,,,,2.0,,,apartment,flat-studio
10304235,knokke-heist,330000€,No,,,40.0,,Yes,,,,,,,,,Good,apartment,flat-studio
10246347,oostende,142000€,No,,1.0,43.0,,,,,,,,,,,As new,apartment,flat-studio
9162094,blankenberge,125000€,No,,,,,,,Yes,,,,,,,,apartment,flat-studio
10088517,heist-aan-zee,249000€,No,,,,,Yes,,,,,,,,,,apartment,flat-studio
10197463,knokke-heist,150000€,No,,1.0,,,,,,,,,,,,,apartment,flat-studio
10281410,middelkerke,215000€,No,,1.0,,,,,,,,,,,,,apartment,flat-studio
10245543,eernegem,299000€,No,,2.0,138.0,Installed,No,,,,,,882.0,4.0,,,house,
10298934,bredene,240000€,No,,2.0,88.0,Installed,No,,,,,43.0,192.0,2.0,,Good,house,
10170086,middelkerke,270000€,No,,3.0,158.0,Installed,No,,,,,149.0,295.0,2.0,,Good,house,
10224597,oudenburg,209000€,No,,3.0,125.0,Sei equipped,,,,,Yes,,299.0,,,To renovate,house,
10193507,oostende,249000€,No,,2.0,201.0,Installed,No,,,9.0,,,95.0,2.0,,Good,house,
10235575,oostende,259000€,No,,4.0,172.0,Installed,,,,,,,70.0,,,To be done up,house,
10197877,gistel,259000€,No,,3.0,98.0,Installed,No,,,,,3.0,410.0,2.0,,Good,house,
10188714,roksem,269000€,No,,3.0,165.0,Installed,No,,,,Yes,,903.0,3.0,,To be done up,house,
9214640,oudenburg,270000€,No,,3.0,185.0,Installed,No,,,20.0,,150.0,240.0,,,To renovate,house,
10118378,middelkerke,275000€,No,,5.0,198.0,Installed,No,,,,,150.0,416.0,2.0,,To renovate,house,
10175845,zedelgem,285000€,No,,4.0,250.0,Sei equipped,No,,,,Yes,,506.0,,,To renovate,house,
10197722,oostende,285000€,No,,8.0,289.0,Installed,No,,,,,,,,,Good,house,
10023966,oostende,295000€,No,,6.0,316.0,Installed,No,,Yes,,,,,,,Good,house,
10244653,oudenburg,299000€,No,,5.0,162.0,Installed,No,,,,,139.0,417.0,3.0,,Good,house,
9984544,beernem,155000€,No,,,190.0,,No,,,,,,175.0,2.0,,To renovate,house,
10186198,oostkamp,199000€,No,,2.0,140.0,,No,,,,Yes,,196.0,3.0,,To renovate,house,
10158223,brugge,205000€,No,,2.0,175.0,,No,,,,,,213.0,2.0,,To renovate,house,
10143514,brugge,215000€,No,,3.0,89.0,Installed,No,,Yes,,,,66.0,,,Good,house,
10229604,sint-kruis,289000€,No,,3.0,136.0,,No,,Yes,,Yes,,290.0,3.0,,To be done up,house,
10310375,assebroek,285000€,No,,3.0,148.0,,No,,Yes,,Yes,,217.0,2.0,,,house,
10307481,oostende,280000€,Yes,,5.0,,Installed,No,,Yes,,Yes,,,,,Good,house,
10293037,westende,197000€,No,,1.0,51.0,,Yes,,Yes,,,,208.0,4.0,,Good,house,
10129786,oostende,209000€,No,,4.0,129.0,,No,,,,,,34.0,2.0,,To be done up,house,
10068324,middelkerke,224000€,No,,4.0,159.0,Not installed,No,,,,,,69.0,2.0,,To renovate,house,
10268985,oostende,245000€,No,,4.0,150.0,,No,,,,,10.0,110.0,2.0,,Good,house,
10113897,oostende,235000€,No,,4.0,,,No,,,17.0,,,93.0,2.0,,To be done up,house,
10156009,oostende,289000€,No,,3.0,,Hyper equipped,No,,Yes,,,,75.0,,,Good,house,
10100864,oostende,298000€,No,,7.0,,,No,,,,Yes,,212.0,2.0,,To be done up,house,
10222957,de-haan,299000€,No,,5.0,300.0,Installed,,,,,,,458.0,,,To renovate,house,
10255507,middelkerke,120000€,No,,2.0,37.0,,Yes,,Yes,,,,45.0,4.0,,Good,house,
10213485,westende,150000€,No,,,86.0,,Yes,,Yes,,,,106.0,2.0,,To renovate,house,
10087135,oostende,175000€,No,,4.0,117.0,Installed,No,,,,,11.0,69.0,2.0,,Good,house,
10217308,bredene,245000€,Yes,,3.0,180.0,Installed,No,,,,,70.0,131.0,2.0,,Good,house,
10269171,oostende,249000€,Yes,,4.0,,Installed,No,,,17.0,,,85.0,2.0,,Good,house,
10283223,blankenberge,254000€,Yes,,5.0,,Installed,No,,Yes,,,,,,,Good,house,
9906835,middelkerke,275000€,No,,3.0,,Installed,No,,,,Yes,,157.0,2.0,,To renovate,house,
10267659,brugge,285000€,No,,3.0,136.0,Sei equipped,No,,,6.0,,35.0,130.0,4.0,,As new,house,
10269158,oostkamp,290000€,No,,2.0,95.0,Installed,No,,,,Yes,,163.0,2.0,,Good,house,
10249908,oostende,295000€,No,,5.0,,Installed,No,,Yes,,,,190.0,2.0,,Good,house,
10137873,oudenburg,298000€,Yes,,3.0,119.0,Installed,No,,,,Yes,,121.0,2.0,,Good,house,
10137872,oudenburg,298000€,Yes,,3.0,119.0,Installed,No,,,,Yes,,121.0,2.0,,Good,house,
10135550,torhout,284000€,No,,4.0,174.0,Installed,No,,,,,,188.0,3.0,,As new,house,
10096465,assebroek,134500€,No,,1.0,55.0,,No,,,,,,55.0,,,To renovate,house,
10209989,bredene,185000€,No,,2.0,,Not installed,No,,,,,118.0,172.0,2.0,,To renovate,house,
10197539,middelkerke,195000€,No,,5.0,200.0,Not installed,No,,,,,65.0,155.0,2.0,,To renovate,house,
9875286,ettelgem,199000€,No,,3.0,,Installed,No,,,,,216.0,462.0,2.0,,To renovate,house,
10217784,ichtegem,225000€,No,,2.0,96.0,Installed,No,,,,Yes,,314.0,,,As new,house,
9999854,brugge,239000€,No,,4.0,124.0,Installed,No,,,,,,103.0,2.0,,Good,house,
10043857,oostende,259000€,No,,3.0,,Installed,No,,,,,,166.0,2.0,,To be done up,house,
10240961,blankenberge,265000€,No,,3.0,150.0,Installed,No,1.0,,,,,61.0,2.0,,Good,house,
9635797,lombardsijde,285000€,No,,4.0,145.0,,Yes,,Yes,,,,155.0,,,As new,house,
10291430,blankenberge,175000€,No,,4.0,70.0,Sei equipped,Yes,,,,,,,,,To be done up,house,
10169745,westende,179000€,No,,2.0,55.0,,Yes,,,,,,73.0,3.0,,Just renovated,house,
10294520,middelkerke,210000€,No,,1.0,114.0,Sei equipped,,,,,,,114.0,,,To be done up,house,
10151097,middelkerke,225000€,No,,4.0,264.0,Installed,No,,,,,99.0,229.0,2.0,,To renovate,house,
10119072,oudenburg,249000€,No,,4.0,,Installed,No,,,,,9.0,68.0,2.0,,Good,house,
9671233,westende,259500€,No,,3.0,82.0,,No,,,,Yes,,,,,As new,house,
10163500,brugge,265000€,No,,3.0,110.0,,No,,,,,4.0,42.0,2.0,,,house,
10295772,assebroek,299000€,No,,4.0,,,No,,,,Yes,,275.0,,,To renovate,house,
10288561,de-haan,299000€,No,,3.0,128.0,Installed,No,,,,Yes,,460.0,,,To be done up,house,
10058274,heist-aan-zee,289000€,No,,3.0,108.0,,No,,,,,,108.0,2.0,,To be done up,house,
10306245,sint-michiels,255000€,No,,4.0,162.0,Installed,,,,,,,398.0,,,To be done up,house,
9754527,westkapelle,259000€,No,,1.0,54.0,,,,,5.0,,,,,,As new,house,
10311338,blankenberge,250000€,No,,3.0,113.0,Hyper equipped,No,,Yes,,,,60.0,,,Good,house,
10077802,ruddervoorde,190000€,No,,4.0,155.0,,,,Yes,,,,352.0,,,,house,
10051641,brugge,195000€,No,,2.0,89.0,,,,,,,,38.0,,,,house,
10295205,zedelgem,195000€,No,,4.0,153.0,,No,,Yes,,Yes,,1020.0,,,,house,
10231155,oostende,Starting price : 200000€,No,Link to online sale,2.0,167.0,Installed,,,,,,,681.0,3.0,,Just renovated,house,
9750553,brugge,224900€,,,2.0,76.0,Sei equipped,,,Yes,,,,45.0,2.0,,Good,house,
9884103,brugge,238000€,,,1.0,79.0,Installed,No,,Yes,,,,48.0,2.0,,Good,house,
10256304,blankenberge,250000€,No,,3.0,,Installed,No,,,,,123.0,195.0,2.0,,To be done up,house,
8609942,oostende,279000€,No,,3.0,181.0,Installed,No,,,6.0,,,,,,As new,house,
10039987,assebroek,284500€,,,3.0,124.0,Installed,,,,25.0,,,79.0,2.0,,Good,house,
10267912,brugge,295000€,,,3.0,109.0,Sei equipped,,,Yes,,,,45.0,2.0,,Good,house,
9986465,blankenberge,298000€,No,,4.0,214.0,Installed,No,,Yes,,Yes,,123.0,2.0,,,house,
10224873,waardamme,299000€,No,,3.0,172.0,Installed,No,,Yes,,Yes,,155.0,,,As new,house,
10209930,bredene,119000€,No,,1.0,,Installed,No,,,,,,,,,Good,house,
10105185,oostende,269000€,No,,6.0,,Installed,No,,,19.0,,,96.0,2.0,,Good,house,
10308754,oostkamp,295000€,No,,4.0,,,No,,Yes,,,,690.0,,,To renovate,house,
10156292,oostende,Starting price : 70000€,No,Link to online sale,1.0,90.0,,,,,,,,90.0,2.0,,To be done up,house,
10187228,westende,180000€,No,,2.0,60.0,,Yes,,Yes,,Yes,,45.0,,,As new,house,
10288186,gistel,189000€,No,,2.0,90.0,Not installed,No,,,,,105.0,192.0,3.0,,To renovate,house,
10268987,brugge,209000€,No,,2.0,130.0,,No,,,,,,114.0,,,To renovate,house,
10176380,lombardsijde,245000€,No,,3.0,,,No,,,,,,245.0,2.0,,Good,house,
10198366,brugge,265000€,No,,2.0,72.0,USA hyper equipped,No,,Yes,,,,37.0,2.0,,Good,house,
9875285,oostende,295000€,No,,4.0,189.0,Installed,No,,,,,46.0,138.0,2.0,,Good,house,
10308803,oostende,159000€,No,,2.0,106.0,Installed,No,,Yes,,,,,,,To renovate,house,
10307271,brugge,298000€,Yes,,2.0,90.0,,No,,,,,,135.0,,,,house,
10237649,westkerke,145000€,No,,2.0,110.0,,,,,,Yes,,308.0,,,To renovate,house,
9593955,oostende,185000€,No,,3.0,128.0,Installed,No,,,,,,45.0,2.0,,To be done up,house,
10253988,zedelgem,189000€,No,,3.0,157.0,,No,,,,,,248.0,,,To renovate,house,
10185437,gistel,189000€,No,,4.0,136.0,,,,,,,,257.0,,,To renovate,house,
10126705,sint-michiels,218000€,No,,4.0,,,No,,,,,,79.0,2.0,,,house,
10290260,blankenberge,239000€,No,,2.0,94.0,,No,,,,,,55.0,,,Good,house,
10229636,middelkerke,240000€,No,,5.0,,Installed,No,,,,,55.0,337.0,3.0,,,house,
10286188,ruddervoorde,255000€,No,,3.0,150.0,,,,Yes,,Yes,,408.0,,,,house,
10188710,sint-andries,279000€,No,,3.0,174.0,,No,,,,,,264.0,,,,house,
10284182,oostende,295000€,No,,3.0,311.0,Installed,No,1.0,,,,,269.0,2.0,,,house,
10206083,gistel,299000€,No,,3.0,145.0,Installed,No,,,,,240.0,549.0,3.0,,,house,
10295238,ichtegem,299000€,No,,3.0,225.0,,No,,,,Yes,,529.0,4.0,,,house,
10104230,brugge,Starting price : 165000€,No,Link to online sale,2.0,118.0,,,,,,,,61.0,2.0,,To be done up,house,
10136450,oostende,Starting price : 170000€,No,Link to online sale,2.0,108.0,,,,Yes,,,,176.0,2.0,,,house,
10270502,blankenberge,187500€,,,2.0,140.0,,No,,Yes,,,,219.0,2.0,,To be done up,house,
9969654,gistel,200000€,No,,2.0,130.0,,No,,,,,,185.0,,,Good,house,
10237193,assebroek,239000€,No,,3.0,188.0,Installed,No,,Yes,,,,206.0,2.0,,To be done up,house,
10276191,blankenberge,265000€,No,,4.0,181.0,Installed,,,,10.0,,,99.0,,,Just renovated,house,
10228905,torhout,285000€,No,,4.0,156.0,,No,,,,Yes,,747.0,4.0,,To be done up,house,
10304272,aartrijke,229000€,No,,2.0,116.0,,,,,,,,170.0,3.0,,,house,
10209810,oostende,Starting price : 100000€,No,Link to online sale,2.0,,,,,,,,,90.0,,,To be done up,house,
10258849,bredene,145000€,No,,2.0,,Installed,No,,,,,10.0,80.0,3.0,,Good,house,
9804776,oostende,155000€,No,,3.0,,Installed,No,,,45.0,,,100.0,2.0,,To be done up,house,
10024552,eernegem,190000€,No,,2.0,135.0,,No,,,,Yes,,183.0,4.0,,,house,
9770885,sint-michiels,198000€,Yes,,,23.0,,No,,,,,,23.0,,,Good,house,
10188656,oostende,225000€,No,,3.0,,,,,,,,,70.0,,,To be done up,house,
10058860,brugge,229500€,,,2.0,70.0,Installed,,,Yes,,,,,2.0,,Good,house,
10127370,brugge,237500€,,,1.0,73.0,Installed,,,Yes,,,,,2.0,,Good,house,
10220117,torhout,275000€,No,,5.0,248.0,,,,,,,335.0,582.0,,,To renovate,house,
10282022,ruddervoorde,299000€,No,,4.0,213.0,,,,,,Yes,,1458.0,,,To renovate,house,
10269007,gistel,196000€,No,,2.0,144.0,,No,,,,,,75.0,2.0,,,house,
10217307,oostende,215000€,No,,2.0,,Installed,No,,Yes,,,70.0,149.0,2.0,,Good,house,
10208977,oedelem,279000€,No,,2.0,129.0,,,,Yes,,,,325.0,,,,house,
10208963,gistel,289000€,No,,2.0,129.0,Installed,No,,,,Yes,,282.0,,,Good,house,
10298755,oedelem,Starting price : 225000€,No,Link to online sale,3.0,96.0,,,,,,,,875.0,4.0,,,house,
10219449,torhout,215000€,,,3.0,158.0,,,,,,,,450.0,3.0,,,house,
10233454,oostende,Starting price : 75000€,No,Link to online sale,1.0,,,,,,,,,100.0,2.0,,To renovate,house,
10241989,brugge,Starting price : 185000€,No,Link to online sale,3.0,159.0,,,,,,,,257.0,2.0,,,house,
10210555,brugge,Starting price : 260000€,No,Link to online sale,4.0,,,,,,,,,514.0,3.0,,To renovate,house,
10259739,brugge,Starting price : 275000€,No,Link to online sale,4.0,177.0,,,,,,,,444.0,3.0,,,house,
10243437,torhout,288000€,No,,3.0,,,,,,,,,454.0,,,As new,house,
10189692,aartrijke,299000€,No,,2.0,,Installed,No,,,,Yes,,417.0,4.0,,,house,
10304275,damme,299000€,No,,4.0,,,,,,,Yes,,1290.0,,,,house,
10112966,assebroek,249000€,No,,4.0,178.0,,No,,,,,,,,,To renovate,house,
10205019,oostende,287000€,,,4.0,204.0,,,,,,,,94.0,2.0,,,house,
10127786,sint-andries,299000€,No,,4.0,157.0,,,,,,Yes,,298.0,,,,house,
10307227,sint-andries,249000€,No,,3.0,111.0,,No,,,,,,270.0,,,,house,
9975112,gistel,225000€,No,,,262.0,,No,,,,,,133.0,,,,house,
10294487,heist-aan-zee,248000€,No,,3.0,113.0,Sei equipped,No,,,,Yes,,110.0,,,To renovate,house,
10285966,oostkamp,269000€,No,,3.0,,Installed,No,,Yes,,,,130.0,2.0,,Good,house,
9761762,blankenberge,299500€,No,,3.0,179.0,,,,Yes,,,,146.0,2.0,,Good,house,
10304083,aartrijke,249000€,No,,4.0,219.0,,,,,,,,325.0,2.0,,,house,
10284194,ichtegem,142855€,No,,6.0,,,No,,,,Yes,,820.0,2.0,,,house,
10044756,ichtegem,179000€,No,,3.0,,,No,,,,,,640.0,4.0,,To be done up,house,
10242027,brugge,Starting price : 190000€,No,Link to online sale,3.0,,,,,Yes,,,,175.0,2.0,,,house,
10288508,brugge,215000€,No,,2.0,99.0,,,,,,,,60.0,,,,house,
10073397,brugge,239000€,No,,3.0,,Installed,No,,Yes,,,,,2.0,,Good,house,
10040126,eernegem,255000€,No,,4.0,,,No,,,,,,276.0,3.0,,Good,house,
10196973,ichtegem,269000€,No,,3.0,,,No,,,,,,635.0,3.0,,,house,
10286181,blankenberge,287500€,No,,5.0,206.0,,,,Yes,,Yes,,199.0,,,As new,house,
10183639,torhout,295000€,No,,4.0,,,No,,,,,,746.0,3.0,,Good,house,
9839654,blankenberge,165000€,No,,2.0,,Not installed,No,,,,,84.0,152.0,,,,house,
10271136,torhout,210000€,No,,4.0,,,No,,,,Yes,,640.0,3.0,,,house,
10284376,oedelem,238000€,No,,4.0,344.0,,,,,,,,261.0,,,To renovate,house,
10284369,blankenberge,259900€,No,,4.0,197.0,,,,Yes,,Yes,,91.0,,,To be done up,house,
10215903,oostende,260000€,No,,3.0,80.0,,No,,Yes,,,,63.0,2.0,,,house,
10271422,blankenberge,275000€,No,,3.0,151.0,,,,,,,,62.0,,,As new,house,
10207357,eernegem,285000€,No,,3.0,,Installed,No,,,,Yes,,519.0,2.0,,,house,
10087136,brugge,299000€,No,,4.0,146.0,,No,,,,,,135.0,,,,house,
10247002,middelkerke,Starting price : 110000€,No,Link to online sale,6.0,,,,,,,,,113.0,2.0,,,house,
10115173,ichtegem,167500€,No,,3.0,,,No,,,,Yes,,175.0,2.0,,,house,
10066820,assebroek,249000€,No,,3.0,155.0,,,,Yes,,,,359.0,2.0,,,house,
10206927,sint-andries,Starting price : 260000€,No,Link to online sale,5.0,,,,,,,,,760.0,4.0,,,house,
10239085,heist-aan-zee,269000€,No,,3.0,167.0,,,,,,Yes,,120.0,,,,house,
10290488,middelkerke,Starting price : 70700€,No,Link to online sale,5.0,253.0,,,,,,,,273.0,,,,house,
10209753,oostende,Starting price : 75000€,No,Link to online sale,2.0,,,,,,,,,91.0,2.0,,To renovate,house,
10275902,oudenburg,159500€,No,,2.0,,,No,,Yes,,,,340.0,4.0,,To renovate,house,
10092169,eernegem,192000€,No,,3.0,,,No,,,,,,110.0,2.0,,,house,
10285922,brugge,230000€,No,,3.0,,,No,,,,Yes,,304.0,,,,house,
10060246,westende,230000€,No,,2.0,82.0,,Yes,,Yes,,Yes,,,,,,house,
10127754,blankenberge,259000€,No,,7.0,254.0,,,,Yes,,Yes,,156.0,,,As new,house,
9313248,westende,259500€,No,,3.0,82.0,,No,,,,Yes,,,,,As new,house,
10271426,blankenberge,287500€,No,,4.0,260.0,,,,Yes,,Yes,,78.0,,,As new,house,
10031232,eernegem,297628€,No,,3.0,159.0,Installed,No,,,,Yes,,235.0,2.0,,,house,
10240710,blankenberge,195000€,Yes,,4.0,90.0,,,,,4.0,,,,,,,house,
10078663,brugge,239000€,No,,2.0,,Installed,No,,,,,14.0,119.0,2.0,,,house,
10017455,damme,239000€,No,,3.0,126.0,,No,,,,Yes,,396.0,,,To renovate,house,
10212495,assebroek,289000€,No,,4.0,357.0,,No,,,,,,357.0,,,,house,
10262398,damme,295000€,No,,2.0,,,No,,,,,,,2.0,,Good,house,
10263195,brugge,239000€,No,,3.0,94.0,,No,,,15.0,,,57.0,,,,house,
10261121,assebroek,265000€,No,,3.0,,,No,,,,,,184.0,,,,house,
10146546,de-haan,269000€,No,,4.0,,,,,,,,,395.0,,,,house,
10209984,sint-andries,295000€,No,,4.0,180.0,,No,,,,,,353.0,,,,house,
10306337,heist-aan-zee,210000€,No,,2.0,71.0,,No,,,,,,,,,,house,
10140408,oudenburg,285000€,No,,2.0,,,,,,,,,600.0,,,,house,
10247000,middelkerke,Starting price : 149000€,No,Link to online sale,6.0,,,,,,,,,111.0,3.0,,,house,
9084910,eernegem,220000€,Yes,,3.0,,,No,,,,,,,2.0,,Good,house,
10066591,blankenberge,260000€,No,,4.0,203.0,Installed,,,,,,,88.0,,,,house,
10162399,zedelgem,299000€,No,,,,,,,,,,,,,,Good,house,
10291799,eernegem,139900€,No,,3.0,162.0,,,,,,Yes,,70.0,,,To be done up,house,
10256557,brugge,279000€,No,,4.0,,,No,,,,,,104.0,,,,house,
10208257,brugge,225000€,No,,,,,,,,,,,,,,Good,house,
10208256,knokke-heist,225000€,No,,,,,,,,,,,,,,Good,house,
10079606,lissewege,225000€,No,,,,,,,,,,,,,,Good,house,
10159147,gistel,237500€,No,,3.0,,,,,Yes,,,,144.0,2.0,,As new,house,
10242879,middelkerke,Starting price : 145000€,No,Link to online sale,2.0,,,,,,,,,,,,,house,
10311954,brugge,Starting price : 295000€,No,Link to online sale,3.0,181.0,,,,,,,,580.0,3.0,,,house,
